id,prescriber_last_name,prescriber_first_name,drug_name,drug_cost
1932213568,ELDEEB,MOHAMMAD,TRAMADOL HCL,2147.64
1821071077,KASTURI,VIJAY,FENTANYL,3638.91
1134472376,AGUILAR,JESSICA,SIMVASTATIN,123.51
1366449191,SCHREI BROADT,CATHERINE,BENAZEPRIL HCL,466.67
1548231848,VILLARREAL,JOSE,HYDROMORPHONE ER,31548.5
1538133046,BROWN,DAVID,SEREVENT DISKUS,5138.04
1548328446,TRYGG,KELLY,IBUPROFEN,266.06
1871882027,FESHARAKI,SAYEH,METOPROLOL SUCCINATE,1773.23
1104001734,HUXLEY,ANGIE,FUROSEMIDE,69.44
1689666802,SIATCZYNSKI,PAUL,AMOXICILLIN,23.91
1609898469,ADLER,LAWRENCE,COREG CR,2351.37
1477761682,SNYDERMAN,DANIELLE,ALBUTEROL SULFATE,104.6
1679678916,LIN,RUBIN,CIPROFLOXACIN HCL,68.23
1700047917,ALAO,FATIMA,AMPYRA,31399.1
1720169501,COOK,KENNETH,CLONIDINE HCL,1029.46
1154356814,HOLDINESS,MACK,METOPROLOL TARTRATE,940.57
1841223047,LAL,ASHEESH,THALOMID,64572.17
1508876913,GLUCK,STUART,PROPRANOLOL HCL,335.03
1043202070,QUIMBY,ROBERT,OXYCONTIN,2914.41
1881772606,BROWN,STEPHANIE,HALOPERIDOL,1742.87
1154378461,BUDKE,KEVIN,SIMVASTATIN,4169.82
1558360842,JURKOVIC,EDWARD,PROPRANOLOL HCL,330.46
1538331558,KING,PHILIP,PANTOPRAZOLE SODIUM,149.18
1386762128,PATEL,NEHAL,BRIMONIDINE TARTRATE,9697.39
1760690804,FUNG,MICHAEL,TRAVATAN Z,16639.66
1346240504,VISHEN,RAJESH,GLIMEPIRIDE,392.58
1760500227,PSARROS,GEORGIOS,LISINOPRIL,80.26
1639484207,KROLICK,DEANNA,ALLOPURINOL,123.05
1578565214,AHMED,ASHFAQ,PLAVIX,2204.95
1033135033,WARE,MARSHA,CEPHALEXIN,61.1
1255374609,SIMON,JOHN,GUANFACINE HCL,922.61
1043354368,KERSH,MARTIN,AMOXICILLIN,236.89
1790741767,LAMB,MICHAEL,VIGAMOX,1780.88
1538388848,ROEDERSHEIMER,REBECCA,CEFUROXIME,874.08
1861437188,SHENKER,CHARLES,LISINOPRIL,156.39
1548234420,GILES,GLENNA,ARIPIPRAZOLE,15619.79
1861420994,ANSARI,SAADAT,SPIRIVA,12430.67
1598812174,PEREZ,LUIS,ATENOLOL,99.41
1831295153,SHAFRON,LAWRENCE,RESTASIS,41936.1
1851411664,ARNECKE,BERNADETTE,ISOSORBIDE MONONITRATE ER,569.61
1730265778,CERMINARO,MICHAEL,AMOXICILLIN,21.09
1063499804,GEIER,RICK,BYSTOLIC,5108.38
1932202116,WHELAN,JOHN,NOVOLOG MIX 70-30 FLEXPEN,19343.67
1619278504,HINOJOSA-GARCIA,ELBA,SIMVASTATIN,628.02
1023004587,ASGAR,MOHAMMED,TRIAMCINOLONE ACETONIDE,715.37
1801886346,LATINA,MARK,TIMOLOL MALEATE,17118.85
1104892249,AMIN,CHETAN,FENOFIBRATE,2128.99
1205862604,JAHNS,FRANK,RANITIDINE HCL,123.01
1851309702,TORRES-BORGES,ARTURO,EXELON,8039.15
1750569075,SYED,FOUZIA,FLOVENT HFA,3700.68
1306920285,WRENN,BETH,FLUCONAZOLE,45.24
1124157250,LAYFIELD,MICHAEL,NEXIUM,9027.89
1689662587,CHEN,SITING,OXYCODONE HCL,244.18
1316911787,ROBERTSON,CYNTHIA,LORAZEPAM,139.8
1972897478,LOHARUKA,GARIMA,VAGIFEM,3793.38
1669449351,HARWOOD,JEFFREY,LANTUS SOLOSTAR,6691.61
1245355148,NAYEEM,ZAHIDA,CLOZAPINE,1020.81
1053622142,MITEMA,DONALD,PANTOPRAZOLE SODIUM,69.93
1912935628,LIU,SAMUEL,LACTULOSE,501.08
1063689719,CORDERO,WEISER,TAMSULOSIN HCL,3339.61
1013902048,KELCHLIN,ANN,FLUTICASONE PROPIONATE,126.12
1285826792,AZIZ,OSAMA,MONTELUKAST SODIUM,1324.61
1710967252,HAMIDI,MARIAM,CLINDAMYCIN HCL,76.93
1164493136,SCHWINK,ANN,SYMBICORT,6110.18
1659339448,KAGAN,EDITH,LAMOTRIGINE,346.96
1962518399,CAMPBELL,NANCY,CARVEDILOL,73.75
1265693543,RAVINDRANATHA MENON,PRAHARSHA,METFORMIN HCL,597.89
1760551105,FELLIN,RUDOLPH,LEVOTHYROXINE SODIUM,10036.85
1700852332,ATCHLEY,WILLIAM,LOSARTAN POTASSIUM,100.09
1548266117,WALDMAN,JEFFRY,METOPROLOL SUCCINATE,2817.02
1003959289,GRIZZLE,DANIEL,DONEPEZIL HCL,189.96
1407817844,PATNAM,RAJU,KLOR-CON 10,1372.79
1326372947,NADIR,CHERESSE,OMEPRAZOLE,310.29
1063674299,WAGNER,TODD,FUROSEMIDE,63.05
1225083439,DAVIS,MICHAEL,PRAVASTATIN SODIUM,5350.19
1407839277,RAFFIN,JENNIFER,GABAPENTIN,538.58
1992718142,SALVA,DONALD,GABAPENTIN,149.83
1053416008,EISNER,JOEL,METFORMIN HCL,4219.23
1003830423,PIZZIKETTI,ROBERT,RANITIDINE HCL,2632.39
1225049695,BEJARANO,ELKIN,CIPROFLOXACIN HCL,132.43
1912973264,BROOKS,BONNIE,DORZOLAMIDE HCL,2897.81
1447435417,CUNNINGHAM,KAYE,FUROSEMIDE,495.2
1508896374,WHITEHURST,LAWRENCE,TRAZODONE HCL,505.3
1336249416,MARTIN,TIMOTHY,RAMIPRIL,1029.98
1346242096,DEMPSEY,JAMES,AZITHROMYCIN,89.03
1437158151,RAYKHER,ALEKSANDRA,NAMENDA,3684.68
1235130477,PHIPPS,ERVIN,DEXILANT,4496.62
1881613412,LEE,BYONG-WHA,DILTIAZEM HCL,140.4
1023190709,SCHNEIDER,THEA,DULOXETINE HCL,1825.37
1285615385,HANEY,CHARLES,CARISOPRODOL,1247.5
1790896231,SITNITSKY,PATRICIA,HYDROCHLOROTHIAZIDE,1010.19
1760473680,DOLMAN,MORTIMER,NOVOLIN R,1630.43
1265417877,JILCOTT,RUPERT,TAMSULOSIN HCL,6059.71
1457573818,MARTIN,ERIN,KLOR-CON M10,749.73
1801814942,STEINEMANN,THOMAS,PREDNISOLONE ACETATE,4355.54
1386613719,BENTLEY,PATRICK,METHYLPHENIDATE LA,1472.9
1730302191,COVINGTON,CALLIE,FLUCONAZOLE,207.98
1013956705,SWANSON,JOEL,WARFARIN SODIUM,2422.18
1780621599,LERER,ANDRE,CARBIDOPA-LEVODOPA,7767.33
1104918002,GOSLAND,MELISSA,SPIRONOLACTONE,130.42
1437187283,GLADSTONE,ADAM,LEVOTHYROXINE SODIUM,720.19
1386718450,PATALANO,VINCENT,VIGAMOX,7390.13
1386842086,POLING,MARK,CHLORTHALIDONE,328.06
1336107622,POLASA,SANGEETHA,HYDROCODONE-ACETAMINOPHEN,1265.01
1043396633,SHAH,MUSHTAQ,PANTOPRAZOLE SODIUM,179.54
1891015574,GIBSON,GREGORY,BENAZEPRIL HCL,158.56
1548216419,BRUNO-DE LA MATA,KIMBERLY,SULFAMETHOXAZOLE-TRIMETHOPRIM,49.64
1669763348,RAPPAPORT,MARK,ALPRAZOLAM,332.05
1639151426,ALINGU,ALFRED,ABILIFY,10685.18
1720098544,SHASTRI,MILIND,LAMIVUDINE,3329.59
1366553067,DEPENTHAL,CHRISTINE,QVAR,1870.87
1265418859,HELIIN,ANTOINETTE,CIPROFLOXACIN HCL,106.5
1891739785,NEWTON,EDWARD,KLOR-CON 8,689.68
1528066230,BHATTI,ABDUL,AMIODARONE HCL,340.95
1427077205,ELIOT,HOPE,LEVOTHYROXINE SODIUM,338.11
1518980788,DEL RIO,ROBESPIERRE,BUSPIRONE HCL,199.59
1417183153,DOLAN,NATHANAEL,DOXYCYCLINE HYCLATE,424.02
1538186127,JANICK,JOHN,ACYCLOVIR,274.14
1730399353,THOMAS,LAURIE,AMITRIPTYLINE HCL,750.06
1346380383,HERNANDEZ RIVERA,ANISSA,BENZTROPINE MESYLATE,86.0
1801061361,MARTIN,AMANDA,DULOXETINE HCL,3640.94
1265484059,HAWK,DAVID,BACLOFEN,183.4
1881714301,HORNE,GINA,JANUVIA,8850.94
1629014881,BROWNE,SHANNON,METOPROLOL SUCCINATE,1504.92
1477582187,STARKEY,LIZABETH,DOXAZOSIN MESYLATE,909.21
1568457406,SZUSTAK,JOSEPH,MONTELUKAST SODIUM,110.3
1609037357,AMIN,AHMAD,ECONAZOLE NITRATE,2049.14
1598734170,ADAMS,SUE,METOCLOPRAMIDE HCL,96.12
1912947334,BURGIN,HEATHER,TRIAMTERENE-HYDROCHLOROTHIAZID,670.34
1952494635,KRONHAUS,RICHARD,VESICARE,6455.64
1255376414,CHAN,KHALED,ADVAIR DISKUS,35480.75
1265445233,ONEILL,JOHN,ADVAIR DISKUS,37955.31
1225038151,URQUIZA,ROBERTO,GLIPIZIDE XL,699.15
1093736399,ARTEAGA,JUAN,AMLODIPINE BESYLATE,543.89
1740536804,REDINGTON,JADON,METHYLPREDNISOLONE,290.25
1811181696,SHOYINKA,SOSUNMOLU,INVEGA SUSTENNA,190287.69
1912969668,STREET TAYLOR,SARAH,TRAZODONE HCL,478.45
1780610014,CHO,STANLEY,GLIMEPIRIDE,200.5
1851392971,BERMAN,NEIL,ISOSORBIDE MONONITRATE ER,3017.79
1336223783,CHOY,LAWRENCE,VOLTAREN,10603.96
1376592741,KHATOR,POOJA,RESTASIS,118051.4
1003880295,HADDADIN,TARIQ,SPIRONOLACTONE,134.1
1356308902,SKOPICKI,DEBRA,CLOTRIMAZOLE-BETAMETHASONE,344.31
1114008935,CODY,LESLIE,FLUCONAZOLE,109.78
1912979402,KRECKEL,DIETER,NITROSTAT,310.88
1649339730,FELIPE,LUIS,IBUPROFEN,274.82
1053374975,ALFONSO,GISHLAINE,DONEPEZIL HCL,1112.07
1659328722,HARCHENKO,VERN,QUETIAPINE FUMARATE,1986.89
1205093085,RAJU,SAILAJA,FAMOTIDINE,106.24
1679554745,HELLER,PATRICK,RALOXIFENE HCL,6700.35
1467443606,MOUNT,LISA,TRADJENTA,11042.22
1710946017,CHRISTIDES,GEORGE,BENAZEPRIL HCL,64.5
1184799199,KLEIN,JAY,NAMENDA XR,14902.48
1417059718,BERK,GARY,TRIHEXYPHENIDYL HCL,92.95
1992858120,HEINTZ,STEVEN,NYSTATIN,455.37
1043394596,SHAH,KISHORI,VENTOLIN HFA,1131.59
1205845948,BEST,CATHERINE,QUINAPRIL HCL,377.25
1336231851,EBERT,ALFRED,ABILIFY,146076.0
1477978054,MELTON,WHITNEY,CLOPIDOGREL,82.79
1679636484,WEIH,HANS,HYDROCHLOROTHIAZIDE,409.21
1306125448,MACMURRAY,ANN,SYNTHROID,1269.9
1730185729,ASBILL,BRIAN,LISINOPRIL-HYDROCHLOROTHIAZIDE,78.28
1821172354,AJMANI,SURAINDER,CLONIDINE,2239.36
1447244777,ROBINSON,DAN,DICLOFENAC SODIUM,420.6
1871521088,MAGANTI,ANURADHA,INSULIN SYRINGE,215.54
1366622193,KELLY,VICTORIA,COLCHICINE,2098.37
1366415291,GUTHRIE,LISA,HYDROCODONE-ACETAMINOPHEN,820.97
1003824939,ASCIUTO,LETTERIO,ATENOLOL,1621.21
1437226370,AQUINO,ROXANNE,INSULIN SYRINGE,695.03
1629099874,VERKHOVSKY,OLGA,METHADONE HCL,824.15
1245345305,FELDY,SCOTT,PRAVASTATIN SODIUM,6879.61
1598027963,RILEY,DUSTIN,SPIRIVA,4455.59
1972522522,"HANSEN, III",RAYMOND,CLONIDINE,869.0
1336301191,LUM,HILLARY,ADVAIR DISKUS,4790.88
1912942392,MEZEI,NOEMI,VENLAFAXINE HCL ER,752.34
1427025881,KHAN,NADIM,CLOPIDOGREL,998.06
1881642627,MCGARRY,DANIEL,SPIRONOLACTONE,167.62
1750499471,KRYSS,MERI,AZILECT,13724.92
1831187723,GOTTFREDSEN,LEA,JANUVIA,7294.25
1245251602,FORET,CHRISTOPHER,CIPROFLOXACIN HCL,79.31
1861434201,BEDRICK,EDWARD,GABAPENTIN,1802.38
1225020399,MARTIN,ROBERT,TRAZODONE HCL,334.05
1891708111,DEMOTTS,GREGORY,TOPROL XL,1062.38
1750363776,JUSTICE,JOHN,CAPTOPRIL,1395.78
1104899970,COOK,RICHARD,NORTRIPTYLINE HCL,191.83
1356484497,BARNETT,JAMES,COUMADIN,1067.46
1043395585,PINCKNEY,JOSEPH,AMLODIPINE BESYLATE-BENAZEPRIL,793.98
1093782625,BANERJEE,MONICA,MEMANTINE HCL,5329.56
1578558441,COLE,RICHARD,HALOPERIDOL,243.59
1225123458,ROTH,DELFORD,LIOTHYRONINE SODIUM,575.72
1528038627,MCCANN,LALANI,TRAMADOL HCL,70.55
1316955636,HERSHFIELD,ROBERT,LANTUS SOLOSTAR,24846.53
1700156189,AHMED,SEMEENA,TRAMADOL HCL,42.98
1104056597,RAJGURU,SAURABH,PREDNISONE,160.13
1821136698,DONKLE,KAREN,SYNTHROID,665.46
1578543179,ROMOFF,MARK,LAMOTRIGINE,149.15
1043204407,SINGLA,RAJU,IBUPROFEN,610.46
1770992034,LOSEE,TAMARA,PROAIR HFA,1800.82
1659346294,BERNOLD,DIRK,PREDNISONE,102.71
1841578994,JAIN,ANSHUL,ATENOLOL-CHLORTHALIDONE,1281.18
1750319562,GARMAN,JEFFREY,MIRTAZAPINE,591.48
1134199219,HALTER,MICHAEL,VOLTAREN,1909.53
1811990039,FILIPOV,PETER,MINOCYCLINE HCL,957.83
1093794547,SALTZMAN-GABELMAN,LORI,COLCHICINE,1946.76
1942474283,AXLINE,BRIANA,LOSARTAN POTASSIUM,249.53
1003861881,TOWNSEND,JESSICA,HYDRALAZINE HCL,393.17
1104918218,LEWIS,FREDREKIA,RANITIDINE HCL,693.41
1346297918,GOSWAMI,ALPANA,LISINOPRIL,1092.34
1699757211,GIANGRECO,ATILIO,CIPROFLOXACIN HCL,111.04
1235380254,CLYBURN,LISA,FENOFIBRATE,550.95
1114995602,MONTGOMERY,TAMARA,METOPROLOL TARTRATE,241.16
1588863963,BROWN,HEATHER,LORAZEPAM,83.82
1518188861,WILLIAMS,JEFFREY,NITROSTAT,242.38
1942206149,SMITH,PHILIP,LUMIGAN,21826.21
1972608214,PHAN,JOHN,HYDROCORTISONE,222.25
1609862382,HEFFERNAN,EILEEN,CYCLOBENZAPRINE HCL,165.03
1083613210,RIDDELL,MAL,VENTOLIN HFA,1765.73
1154343614,FOY,BRIDGET,PRAVASTATIN SODIUM,486.65
1508998428,TORRES NADAL,BETHZAIDA,IRBESARTAN-HYDROCHLOROTHIAZIDE,315.9
1255356002,GUARISCO,CHRISTOPHER,SULFAMETHOXAZOLE-TRIMETHOPRIM,423.42
1245320480,GBADEBO,BOLANLE,LEVOTHYROXINE SODIUM,2534.88
1982649018,FAGRE,LEE,RANITIDINE HCL,376.34
1124137997,GARCIA,DANIEL,NOVOLIN R,4738.06
1598721243,HAYDEN,JOHN,ISOSORBIDE MONONITRATE ER,742.11
1174572259,BRANDT,SUSANA,METOPROLOL TARTRATE,88.33
1891056164,MAHARAJ-MIKIEL,INDIRA,PROPRANOLOL HCL ER,774.79
1720044811,RIVERA,JOHN,ATENOLOL,163.94
1770597387,CHATTERJEE,RATUL,LOSARTAN-HYDROCHLOROTHIAZIDE,743.65
1811910433,ZAMORA,BERTO,FENOFIBRIC ACID,1498.17
1346256963,HLAVAC,CHERYL,CRESTOR,13817.27
1801891635,DOERRFELD,DAVID,NECON,232.44
1265501985,PARIKH,BIREN,METOPROLOL TARTRATE,1725.29
1164415402,ZABAD,HUSSEIN,NAPROXEN SODIUM,1838.05
1053332957,KONDEV,VANJA,VENLAFAXINE HCL ER,751.64
1609105204,JARVINA,JONATHAN,POTASSIUM CHLORIDE,2701.77
1538366455,FERNANDEZ-GONZALEZ,MAURO,CEFADROXIL,370.15
1487744553,RAHIMI,DANESH,SIMVASTATIN,3574.41
1669745246,XU,JING,WARFARIN SODIUM,260.74
1942645783,CROSS,STEPHANIE,RISPERIDONE,261.28
1962464297,DONEPUDI,SARAT,SUCRALFATE,756.03
1508867847,NOVICK,ALAN,IBUPROFEN,115.46
1720047228,VANDERBILT,CARLETTA,RENVELA,19789.13
1194700682,PLATTES,DAVID,LOSARTAN-HYDROCHLOROTHIAZIDE,343.35
1699773259,MORRISON,RUSSELL,IRBESARTAN,427.57
1821224866,DURHAM,KAWANTA,CEPHALEXIN,177.32
1891700522,SLONIMSKI,MARC,MUPIROCIN,112.22
1730122987,JUTRAS,MICHAEL,FUROSEMIDE,462.86
1417128596,QADIR,MUHAMMAD,SIMVASTATIN,117.79
1063566479,SHIN,SUN,METOPROLOL TARTRATE,31.4
1225052996,VONHAVEN,SHIRLEY,AMOXICILLIN,107.19
1275582751,FONTANA,PAUL,XARELTO,13448.49
1164432399,DAILEY,TIMOTHY,ALPRAZOLAM,75.15
1013983568,PALMERI,MARIA,TOPIRAMATE,283.78
1528096823,HENDERSON,D.,CLOBETASOL PROPIONATE,7458.18
1730428764,BARLEW,LAUREN,METFORMIN HCL ER,147.6
1992745608,SELIGSOHN,BRUCE,VALSARTAN-HYDROCHLOROTHIAZIDE,1410.74
1932335544,IVEY,HOLLY,ZALEPLON,181.91
1710989546,PEDDIREDDY,RAVIKUMAR,PRAVASTATIN SODIUM,17214.41
1497173405,CHAUDHRY,NEHA,LISINOPRIL,119.43
1134377187,FRANCESKI,BARBARA,CRESTOR,6852.32
1760495741,MUSIKANTH,PHILLIP,LITHIUM CARBONATE,179.19
1629164900,JIMENO,ALBERTO,CREON,41630.34
1962492207,STRAUB,SHARNEE,SYNTHROID,7620.06
1306028303,RAVULA,RAJNIKANTH,LISINOPRIL,100.69
1396988770,OHNES-VERDUGUEZ,VANESSA,MECLIZINE HCL,369.93
1619059342,YERRINGTON,ROBERT,PAROXETINE HCL,351.5
1891985164,BEYENE,SEYUM,METFORMIN HCL,117.58
1588691968,EISENHOWER,MICHELLE,AZITHROMYCIN,158.79
1023015385,MANAKAS,MICHAEL,BREO ELLIPTA,7477.85
1023315918,ILKHANI,LADAN,ATENOLOL,406.47
1588625495,SCHEVE,CATHERINE,HYDROCODONE-ACETAMINOPHEN,1993.07
1821193467,GERIA,VEEJAY,PANTOPRAZOLE SODIUM,173.91
1487721833,HERNANDEZ,RAUL,TRAMADOL HCL,307.11
1396760195,DIGON,BENIGNO,NOVOLIN N,1754.39
1679709554,BONER,TRACIE,CLOPIDOGREL,2574.7
1396063996,ARCENEAUX,RICHARD,BRIMONIDINE TARTRATE,8675.02
1518961507,WATANABE,ALAN,AMITRIPTYLINE HCL,1182.74
1851566822,MATTHEWS,JESSE,PREDNISONE,70.82
1326082835,FARMER,MICHAEL,CIPROFLOXACIN HCL,63.57
1871760686,LARKIN,SARA,PREDNISONE,102.5
1639243264,GRASSIN,FREDERICK,NORTREL,224.62
1679503486,BURGOS,FAUSTO,BD ULTRA-FINE PEN NEEDLE,2706.73
1336580117,SAMIE,RAMTIN,LISINOPRIL,251.86
1619047362,BOWMAN,JONATHAN,BENAZEPRIL HCL,178.12
1548221724,AHLQUIST,MARK,NITROFURANTOIN,592.4
1215995717,PASQUALE,DAVID,ISOSORBIDE MONONITRATE ER,432.56
1821168972,NURIEL,GABRIEL,BISOPROLOL FUMARATE,576.65
1174714687,SHETTELL,BENJAMIN,MORPHINE SULFATE ER,16276.84
1245231083,DIFAZIO,LOUIS,ELIQUIS,14557.38
1598718868,MICHAEL,ARMINE,PROAIR HFA,872.31
1598778813,RIZK,RAFAT,PROMETHAZINE HCL,429.51
1912999707,SOILEAU,EARL,ZIPRASIDONE HCL,2443.88
1114140126,SIES,MARY,RANITIDINE HCL,2137.31
1578585121,SEGAL,MICHAEL,TOLTERODINE TARTRATE,1753.57
1861430019,TERNAY,JOHN,FLECAINIDE ACETATE,1583.72
1093715641,SHARMA,ACHIN,VENLAFAXINE HCL ER,658.87
1942319819,DAVIDSON,THOMAS,PROPRANOLOL HCL,619.05
1720135726,ROSTAMI,MIKE,MELOXICAM,116.43
1326164328,GATCHELL,KEITH,AZITHROMYCIN,226.51
1720076730,ROBINSON,MICHAEL,PREDNISONE,174.36
1548373947,STAMPS,HENRY,TUDORZA PRESSAIR,3017.05
1982645966,TANG,WANZHU,VENLAFAXINE HCL ER,1827.83
1497913578,SOTO,LUCIA,CLONIDINE HCL,172.69
1093725855,THOMAS,SEAN,HYDROCODONE-ACETAMINOPHEN,5940.22
1396724134,KOBER,WILLIAM,KLOR-CON 10,255.59
1487652467,EVANS,JUDITH,NOVOLOG FLEXPEN,5999.03
1063477834,KOTULA,RUDOLF,FLUCONAZOLE,334.49
1205880788,YAHN,DIANE,AMLODIPINE BESYLATE,2124.26
1154351435,MELECIO,ELLIOT,FLUTICASONE PROPIONATE,4147.14
1104803113,REYES,VICTOR,LEVETIRACETAM,457.23
1578726337,KOSTANYAN,SOFYA,COMBIGAN,2012.46
1558686352,KAHR,ANTHONY,ALENDRONATE SODIUM,127.64
1831144534,MERKIN,ANDREW,VESICARE,7641.51
1083618474,TOFIL,SCOTT,PRAMIPEXOLE DIHYDROCHLORIDE,717.19
1881693463,LEUNG,TONY,CALCIUM ACETATE,17621.98
1912991381,LEDING,CARL,FENOFIBRATE,634.55
1790904548,GITIG,ALON,ATORVASTATIN CALCIUM,3480.73
1437123981,MASTERS,THOMAS,AGGRENOX,11752.0
1023001559,CUNNINGHAM,SEAN,CLONIDINE HCL,431.64
1386679603,MITRA,SOMA,CLOPIDOGREL,472.09
1861538431,SCHORE,ANTHONY,LIDOCAINE HCL VISCOUS,67.36
1386640746,FIGHTLIN,STEFANIE,NITROFURANTOIN,494.27
1902868961,CARTER,BENJAMIN,ROPINIROLE HCL,2256.76
1962435628,PUTTA,LAKSHMIDEVI,WARFARIN SODIUM,271.73
1245247428,WILSON,CAROLYN,FUROSEMIDE,96.66
1538116553,PITHADIA,JATIN,LISINOPRIL,240.59
1740277714,STERN,ALAN,ALPHAGAN P,6512.6
1740602085,TOWNSLEY,PAULA,BD ULTRA-FINE PEN NEEDLE,845.46
1821029190,MCKINNEY,JUDITH,LEVOTHYROXINE SODIUM,44.0
1992886352,CRABB,DANIEL,LORAZEPAM,121.87
1447297809,DOVE,DALTON,PIOGLITAZONE HCL,555.45
1942382577,LIGHT,ELIOT,BYSTOLIC,3632.94
1710952932,SANTILLAN,VICTOR,COREG CR,5134.73
1003896994,AMAN,TAMRA,CEPHALEXIN,43.25
1467423343,PLATT,LAWRENCE,TRAVATAN Z,37050.16
1457576456,TROWELL,CHERYL,ZETIA,7017.0
1538141650,DRISCOLL,PAUL,FENOFIBRATE,590.65
1578569638,WESSLING,KATHLEEN,METFORMIN HCL,110.7
1598836595,BELCHER,D.,GABAPENTIN,2341.87
1558414268,STAAB,MARGURITE,OXYCODONE-ACETAMINOPHEN,230.42
1982854154,FERRANTE,NOREEN,ALLOPURINOL,993.46
1427168616,WEISS,SHELDON,METFORMIN HCL ER,4442.22
1952413015,WESTBROOK,HELOISE,ALPRAZOLAM,309.52
1891808291,PATEL,VINISHA,NASONEX,3935.32
1154303014,MOUNT,ROBERT,AMOXICILLIN,200.2
1417227034,LOZANO,MELISSA,MONTELUKAST SODIUM,709.05
1548230113,VAVILALA,CHANDANA,NOVOLOG FLEXPEN,6464.2
1710044086,SCHULMAN,MARTIN,LUMIGAN,72782.43
1326148446,SWENSON,WADE,LORAZEPAM,384.49
1770568545,HESS,MATTHEW,PRAMIPEXOLE DIHYDROCHLORIDE,1727.37
1992751887,TATTAN,DAVID,OLANZAPINE,289.61
1912947193,CHAI,MARK,TIZANIDINE HCL,445.34
1922045590,PATEL,VIJAY,HYDRALAZINE HCL,488.57
1396718995,ALPER,JASON,RABEPRAZOLE SODIUM,1566.03
1023017894,IGNOCHECK,ANTHONY,BUMETANIDE,636.11
1285793372,MCINTOSH,GLEN,CLINDAMYCIN HCL,150.76
1558440404,SHKLYAR,YURY,GLIPIZIDE ER,744.71
1588806269,CAVALERI,SALVATORE,SIMVASTATIN,145.58
1184731838,GARCHA,TRISHWANT,FAMOTIDINE,91.36
1235169442,SONNEK,NOEL,DULOXETINE HCL,3792.09
1548298052,BRINSER,PAUL,TRAMADOL HCL-ACETAMINOPHEN,95.0
1972672897,SCRIBNER,JOHN,NITROFURANTOIN,1374.04
1548313307,REYES LARA,DOLORES,GLIPIZIDE,1700.81
1053563874,XIE,JIANGANG,METHOCARBAMOL,78.68
1518960921,GROSSNICKLE,BRUCE,DUREZOL,23555.54
1073655056,MOZWECZ,JEFFREY,NIFEDIPINE ER,1555.47
1891015871,NGUYEN,THUY,FENOFIBRATE,346.38
1255395737,HEILMAN,JUDITH,FOSRENOL,36951.61
1588934426,NAIK,HARSHA,LUPRON DEPOT,20382.57
1649372749,POTTI,ARUNA,ALENDRONATE SODIUM,689.11
1952388811,HENRY,WILLETTA,VICTOZA 3-PAK,13414.54
1710914791,DEFIGARD,MARY,FUROSEMIDE,293.36
1073518791,BARTLETT,JOEL,OXYBUTYNIN CHLORIDE,570.15
1053337535,WATSON,DONALD,ELIQUIS,26149.51
1104916485,HICKERSON,ROBERT,NOVOLOG,4646.73
1528031408,LEVENSON,JEFFREY,GEMFIBROZIL,217.57
1528067105,BLACKMAN,WILLIAM,OMEPRAZOLE,4636.57
1598734170,ADAMS,SUE,CARVEDILOL,862.75
1659692952,LUCAS,JOHN,MELOXICAM,85.9
1841373263,DURAN,PAIGE,LEVOTHYROXINE SODIUM,449.23
1619091311,TINKER,HOPE,VERAPAMIL ER,355.34
1629053251,ADAMS,ROY,FLUTICASONE PROPIONATE,465.16
1225150774,STEFANESCU,EUGEN,LEVETIRACETAM,412.5
1215040027,PEREZ VEGA,GLADYS,DICLOFENAC SODIUM ER,229.46
1104220482,TAYLOR,PAMELA,FLUOXETINE HCL,744.04
1396147807,SINGH,RITU,AMOXICILLIN,68.6
1063443901,HARRIS,TODD,TAMSULOSIN HCL,1646.88
1164770988,HAZEN,JAIME,LATANOPROST,825.4
1093959306,BAKER,BENJAMIN,PREDNISONE,204.02
1164637609,WHITE,RICHARD,AMITRIPTYLINE HCL,762.98
1083849954,MCHUGH,KIMBERLY,RESTASIS,64399.28
1205864865,LEICHMAN,JOSHUA,CLOPIDOGREL,691.97
1508847021,GAINES,JOHN,DOXAZOSIN MESYLATE,213.0
1467442426,BLEICHER,ROBERT,LANSOPRAZOLE,965.67
1942401211,JAMES,BARBARA,VIREAD,10271.16
1780766949,BOCADO,CLAUDIO,PROAIR HFA,1776.0
1437105657,YOUNG,DELORES,MONTELUKAST SODIUM,1029.85
1518974062,NASH,ERIN,LISINOPRIL,1809.8
1194766105,VELAZQUEZ LOPEZ,FABIAN,GABAPENTIN,1846.59
1922089382,LODEN,MICHAEL,POLYETHYLENE GLYCOL 3350,570.08
1710063409,MILLER,TRACEY,METOPROLOL SUCCINATE,1842.68
1730192709,SHLOFMITZ,RICHARD,AZOR,28564.56
1033153507,THORNBERRY,DENISE,SULFASALAZINE DR,671.2
1962599480,LAGER,ROBERT,METFORMIN HCL ER,465.89
1407835994,BONTU,RUPA,NAPROXEN,95.45
1841258829,MARULL,ARMANDO,PHENAZOPYRIDINE HCL,291.41
1952573289,THELEN,SARAH,CLOPIDOGREL,245.19
1518258755,KENNEDY,DAVID,LATANOPROST,2101.43
1154581999,AHMAD,HABEEB,DORZOLAMIDE HCL,189.44
1326076795,PARKER,PRIOR,AZOPT,7417.67
1992091003,WILSON,BENJAMIN,CIPROFLOXACIN HCL,71.47
1154345585,MALLARI,CLINTON,TRAZODONE HCL,31.31
